id,offences,robbery,street_robbery_purse_snatching,bodily_harm,dangerous_and_grievous_bodily_harm,deprivation_of_liberty_coercion_threat_stalking,theft,motor_vehicle_theft,theft_from_motor_vehicle,bicycle_theft,residential_burglary,fire_offences,arson,damage_to_property,damage_to_property_by_graffiti,narcotics_offences,kieztaten
0110,108928.0,881.0,542.0,8379.0,2382.0,3129.0,41030.0,263.0,4368.0,5869.0,514.0,304.0,119.0,8306.0,1986.0,4504.0,21714.0
0120,36182.0,261.0,155.0,2997.0,807.0,1168.0,11844.0,159.0,1280.0,1901.0,324.0,218.0,64.0,2630.0,400.0,2476.0,7237.0
0130,30552.0,389.0,211.0,3432.0,1125.0,1207.0,11996.0,280.0,1811.0,1242.0,274.0,165.0,54.0,2878.0,783.0,1407.0,7362.0
0140,25782.0,348.0,202.0,2971.0,914.0,1331.0,9402.0,140.0,1805.0,1242.0,205.0,163.0,39.0,2332.0,387.0,1439.0,6645.0
0199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0210,22238.0,329.0,168.0,1653.0,643.0,606.0,8741.0,79.0,1601.0,1005.0,141.0,198.0,69.0,1747.0,282.0,2299.0,4330.0
0220,15406.0,175.0,108.0,1214.0,402.0,444.0,7101.0,102.0,1273.0,1126.0,94.0,79.0,39.0,1410.0,271.0,770.0,3260.0
0230,52294.0,1017.0,715.0,3742.0,1500.0,1022.0,20249.0,111.0,4443.0,3117.0,316.0,346.0,150.0,3889.0,709.0,8300.0,9562.0
0240,33371.0,350.0,221.0,2811.0,773.0,979.0,14201.0,143.0,1430.0,2121.0,175.0,155.0,55.0,3165.0,618.0,1760.0,6774.0
0250,26256.0,215.0,115.0,2349.0,679.0,794.0,10084.0,120.0,848.0,1815.0,180.0,274.0,73.0,4099.0,1017.0,1454.0,6171.0
0299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0310,12255.0,108.0,54.0,1228.0,355.0,512.0,4944.0,24.0,536.0,638.0,163.0,132.0,18.0,1259.0,331.0,211.0,2379.0
0320,10280.0,69.0,21.0,762.0,156.0,401.0,4349.0,153.0,576.0,770.0,348.0,89.0,32.0,1303.0,146.0,152.0,2182.0
0330,13875.0,84.0,39.0,1063.0,279.0,453.0,5919.0,140.0,565.0,1195.0,490.0,100.0,42.0,1380.0,278.0,174.0,2264.0
