id,offences,robbery,street_robbery_purse_snatching,bodily_harm,dangerous_and_grievous_bodily_harm,deprivation_of_liberty_coercion_threat_stalking,theft,motor_vehicle_theft,theft_from_motor_vehicle,bicycle_theft,residential_burglary,fire_offences,arson,damage_to_property,damage_to_property_by_graffiti,narcotics_offences,kieztaten
01,281139.0,3070.0,1547.0,22988.0,6266.0,6587.0,131016.0,1803.0,14462.0,10718.0,4348.0,797.0,297.0,16696.0,4573.0,7168.0,48471.0
02,146162.0,2429.0,1669.0,13116.0,4126.0,3161.0,68710.0,1651.0,6630.0,9606.0,3041.0,721.0,246.0,13711.0,3277.0,6251.0,31156.0
03,154069.0,1226.0,525.0,10890.0,2477.0,4105.0,83381.0,3284.0,12238.0,16392.0,4244.0,967.0,519.0,15650.0,4203.0,2021.0,32097.0
04,154986.0,1974.0,758.0,11740.0,3193.0,4610.0,77514.0,2430.0,15314.0,8606.0,5756.0,497.0,231.0,11379.0,2749.0,3576.0,30813.0
05,102572.0,1036.0,486.0,9899.0,2369.0,3810.0,44659.0,1176.0,6550.0,3513.0,2492.0,604.0,168.0,10215.0,1586.0,1675.0,26861.0
06,75187.0,781.0,326.0,4658.0,909.0,2172.0,41015.0,1374.0,8619.0,4319.0,3499.0,321.0,108.0,6469.0,1761.0,1028.0,12984.0
07,174922.0,2315.0,1053.0,13811.0,3467.0,5440.0,80381.0,2219.0,14077.0,9310.0,4573.0,954.0,293.0,14149.0,2644.0,4312.0,35484.0
08,155161.0,2419.0,1222.0,13633.0,3966.0,5281.0,67824.0,2052.0,12269.0,5048.0,4108.0,1015.0,375.0,15802.0,2162.0,4597.0,36176.0
09,180146.0,1452.0,701.0,14749.0,3177.0,5605.0,83923.0,3553.0,16285.0,15489.0,3817.0,1248.0,605.0,20900.0,6104.0,2540.0,34286.0
10,79731.0,936.0,451.0,9647.0,1847.0,3129.0,31991.0,1570.0,6576.0,4003.0,1621.0,740.0,272.0,8918.0,1974.0,1015.0,19583.0
11,129337.0,1311.0,582.0,11007.0,2292.0,3456.0,61824.0,2899.0,10998.0,7440.0,3229.0,1349.0,581.0,13973.0,3179.0,2102.0,27820.0
12,133359.0,1628.0,805.0,12869.0,2941.0,5323.0,59237.0,1104.0,10726.0,6170.0,4207.0,808.0,376.0,12341.0,1920.0,4623.0,31399.0
