id,offences,robbery,street_robbery_purse_snatching,bodily_harm,dangerous_and_grievous_bodily_harm,deprivation_of_liberty_coercion_threat_stalking,theft,motor_vehicle_theft,theft_from_motor_vehicle,bicycle_theft,residential_burglary,fire_offences,arson,damage_to_property,damage_to_property_by_graffiti,narcotics_offences,kieztaten
0110,202756.0,1730.0,987.0,11684.0,2693.0,2885.0,110041.0,618.0,7432.0,8909.0,1681.0,326.0,162.0,8812.0,2828.0,2635.0,24100.0
0120,55103.0,489.0,241.0,3274.0,854.0,976.0,20315.0,234.0,2484.0,1996.0,518.0,105.0,38.0,2217.0,394.0,1303.0,6565.0
0130,41206.0,488.0,257.0,3608.0,1033.0,1181.0,18299.0,269.0,1975.0,1921.0,749.0,152.0,61.0,2719.0,536.0,1354.0,7556.0
0140,34235.0,448.0,261.0,3363.0,953.0,1116.0,14992.0,211.0,2110.0,1556.0,648.0,131.0,61.0,2261.0,431.0,1475.0,7143.0
0199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0210,28914.0,335.0,157.0,1755.0,495.0,572.0,12863.0,145.0,2165.0,1097.0,380.0,75.0,25.0,1715.0,305.0,1052.0,4127.0
0220,18081.0,165.0,76.0,1211.0,300.0,314.0,9672.0,222.0,1165.0,1902.0,380.0,59.0,29.0,1198.0,252.0,548.0,2836.0
0230,67420.0,1271.0,715.0,4638.0,1734.0,1004.0,29485.0,349.0,2389.0,3248.0,713.0,238.0,89.0,3763.0,1159.0,9528.0,9428.0
0240,42381.0,677.0,432.0,3296.0,921.0,666.0,22683.0,331.0,1832.0,2288.0,510.0,98.0,42.0,3035.0,956.0,1906.0,8104.0
0250,40981.0,492.0,256.0,3272.0,1090.0,601.0,19262.0,316.0,1213.0,2783.0,455.0,204.0,87.0,4108.0,1306.0,3259.0,8534.0
0299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
