id,offences,robbery,street_robbery_purse_snatching,bodily_harm,dangerous_and_grievous_bodily_harm,deprivation_of_liberty_coercion_threat_stalking,theft,motor_vehicle_theft,theft_from_motor_vehicle,bicycle_theft,residential_burglary,fire_offences,arson,damage_to_property,damage_to_property_by_graffiti,narcotics_offences,kieztaten
0110,184108.0,1559.0,768.0,11321.0,2798.0,2919.0,93267.0,593.0,5592.0,9201.0,1998.0,201.0,96.0,9075.0,2896.0,3078.0,24435.0
0120,45336.0,325.0,156.0,2875.0,772.0,834.0,16538.0,283.0,2215.0,2082.0,540.0,193.0,87.0,2379.0,409.0,1527.0,6245.0
0130,42462.0,597.0,270.0,3726.0,967.0,1172.0,19197.0,266.0,2178.0,1942.0,1033.0,216.0,84.0,2699.0,441.0,1470.0,8586.0
0140,34909.0,443.0,229.0,3295.0,862.0,1161.0,14535.0,244.0,1915.0,1585.0,873.0,120.0,49.0,2216.0,372.0,1318.0,7973.0
0199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0210,27216.0,331.0,203.0,1754.0,537.0,564.0,10689.0,125.0,2022.0,1182.0,406.0,103.0,33.0,1473.0,261.0,519.0,3971.0
0220,17093.0,181.0,91.0,1408.0,387.0,395.0,7874.0,155.0,858.0,1593.0,368.0,80.0,29.0,1235.0,315.0,329.0,2984.0
0230,57111.0,1172.0,852.0,4519.0,1979.0,947.0,24405.0,229.0,1606.0,3201.0,746.0,365.0,126.0,3758.0,1170.0,4902.0,9362.0
0240,39113.0,489.0,323.0,3189.0,884.0,761.0,20826.0,465.0,2440.0,2486.0,507.0,145.0,47.0,3292.0,583.0,1287.0,7366.0
0250,37256.0,386.0,262.0,2860.0,858.0,633.0,18001.0,395.0,1396.0,3402.0,545.0,185.0,75.0,4216.0,709.0,1538.0,7735.0
0299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0310,10460.0,42.0,21.0,866.0,231.0,538.0,5324.0,210.0,1335.0,671.0,168.0,133.0,56.0,1209.0,259.0,140.0,2124.0
0320,10926.0,39.0,14.0,803.0,207.0,386.0,5445.0,209.0,1051.0,755.0,533.0,54.0,11.0,1043.0,241.0,98.0,1981.0
0330,14551.0,77.0,23.0,822.0,175.0,444.0,7936.0,166.0,1403.0,1303.0,637.0,60.0,49.0,1230.0,146.0,83.0,2069.0
0340,24330.0,227.0,118.0,1318.0,288.0,656.0,14164.0,475.0,1944.0,3547.0,804.0,136.0,62.0,2377.0,483.0,232.0,5202.0
