id,offences,robbery,street_robbery_purse_snatching,bodily_harm,dangerous_and_grievous_bodily_harm,deprivation_of_liberty_coercion_threat_stalking,theft,motor_vehicle_theft,theft_from_motor_vehicle,bicycle_theft,residential_burglary,fire_offences,arson,damage_to_property,damage_to_property_by_graffiti,narcotics_offences,kieztaten
052006,16392,179,79,1541,372,539,6572,94,694,706,278,53,32,1409,322,261,3066
053007,12553,126,46,915,199,312,5541,205,1233,431,205,113,53,1047,113,119,2234
053008,16570,193,56,1326,346,466,8084,305,1575,820,249,72,40,1286,362,104,3656
054009,5049,31,16,413,84,162,2344,110,481,141,330,31,21,471,26,26,785
059900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
061001,18178,193,78,785,202,344,10523,179,789,821,528,28,9,1060,312,165,2189
061002,5986,82,48,494,82,247,2760,165,660,438,278,31,10,762,144,78,1514
062003,6683,60,31,643,150,295,2706,160,686,241,241,83,43,626,88,260,1543
062004,7537,43,20,561,109,237,3604,180,815,689,372,31,14,975,215,123,1582
063005,7577,75,36,441,88,232,4108,175,1060,936,441,33,12,894,202,112,1331
063006,6851,19,15,402,61,205,3484,182,756,481,288,21,15,574,110,93,1141
064007,9397,70,54,487,93,237,4893,269,1195,557,619,47,12,1148,397,86,1436
064008,8964,50,24,333,67,192,5638,249,1367,897,1069,58,14,945,336,101,1504
069900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
071001,25749,484,309,2042,618,679,13336,118,1106,996,610,118,33,1273,199,887,4995
071002,11468,211,116,837,250,431,5369,164,923,1212,479,56,17,1078,254,341,2536
072003,10718,99,60,612,129,264,4984,104,1025,1124,433,45,15,786,169,428,1820
072004,16811,123,49,1445,347,389,7155,105,694,1512,284,49,11,1178,330,375,2904
073005,11994,80,55,459,63,168,7540,139,796,1061,438,51,29,922,345,109,1600
073006,8805,109,76,634,128,237,4665,161,904,1041,355,62,43,804,180,118,1779
074007,13712,94,41,966,224,312,4769,147,907,924,236,71,29,989,153,1236,2302
074008,13285,152,109,955,188,438,5748,191,1031,537,333,53,16,1166,326,171,2734
074009,17917,129,57,1360,329,666,8690,208,2269,508,322,107,29,1331,150,222,3651
075010,7098,86,53,701,145,288,3001,152,882,231,235,43,23,833,122,165,1824
075011,8949,103,59,847,246,325,4155,158,1019,374,349,30,10,704,64,187,1885
076012,7696,122,93,650,122,279,3552,93,998,464,244,99,23,853,128,110,1730
076013,9150,44,22,680,132,234,4586,154,680,307,95,80,44,944,73,154,1792
076014,5393,39,15,540,63,238,2310,156,788,151,360,15,5,613,97,24,1289
076015,6326,69,38,628,158,298,2268,144,556,309,178,69,14,892,161,199,1527
079900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
081001,14595,218,112,1530,433,477,5891,78,960,561,383,56,25,1645,589,1467,3548
081002,26639,244,122,1981,642,655,11528,153,1409,637,400,88,29,1630,367,442,4415
081003,16013,176,79,1313,365,412,6904,112,576,794,477,42,17,1107,300,303,2922
081004,13180,215,97,1414,385,392,5926,130,1182,827,485,67,30,1332,247,290,3325
081005,17069,171,85,1281,361,775,7279,210,2168,237,315,138,79,3469,302,269,3469
082006,13751,153,95,1279,307,491,5776,211,1802,344,359,90,32,1126,111,285,3599
082007,11671,194,123,889,233,339,4907,220,955,440,471,35,9,964,176,158,2205
082008,5357,61,29,451,72,232,2411,175,708,114,290,29,14,590,50,25,1212
083009,13778,189,128,946,256,327,6263,97,537,567,307,61,20,1815,194,112,2878
083010,6566,101,77,883,249,373,2596,136,415,439,166,89,41,676,36,53,2305
084011,10478,96,43,981,160,320,4924,96,991,320,544,107,85,725,32,85,2121
084012,5657,73,40,434,125,205,2731,269,724,356,410,52,24,660,66,19,1186
089900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
091001,18284,389,309,1166,336,380,10631,265,1555,2474,336,97,44,1776,601,557,3172
091002,11941,82,46,385,73,201,6832,330,1520,577,348,101,73,1218,119,147,2097
091003,8758,108,46,564,131,302,5051,359,1190,712,296,40,17,752,137,114,1646
091004,6732,81,49,459,92,238,3153,162,551,448,200,59,16,777,70,76,1328
092005,10483,60,25,1384,322,461,4797,228,1186,685,109,45,30,1042,193,243,2843
092006,16822,121,74,1349,186,251,8467,205,996,1144,186,65,28,1805,847,344,2661
092007,13195,81,44,671,137,323,6364,273,1094,1025,174,50,25,1044,435,93,1871
092008,9683,49,49,1157,188,336,3788,267,673,762,129,30,10,1019,208,188,2710
093009,5338,35,19,545,77,216,2715,267,618,367,236,19,4,491,81,89,1128
093010,6234,57,49,419,90,214,3228,156,994,435,230,8,8,567,99,82,1018
093011,10593,89,18,819,338,231,4878,142,1442,1104,142,53,36,2243,1157,71,1745
093012,7846,24,24,464,49,147,4278,73,1296,147,318,24,0,562,0,24,1027
094013,5111,18,9,354,80,186,2644,124,1008,336,115,106,18,840,97,44,1070
094014,7231,45,18,660,125,312,3450,205,588,580,98,89,53,945,125,107,1828
094015,9292,15,0,1206,139,325,3370,139,866,711,93,170,93,1237,124,46,2381
094016,2957,0,0,169,31,77,1609,61,536,123,245,46,46,322,15,46,383
095017,7328,11,0,438,146,214,4417,270,865,1433,140,17,11,832,208,51,1472
095018,6375,22,11,366,78,188,3703,67,1364,898,333,33,11,721,133,11,820
095019,15977,142,71,1266,354,334,7168,121,456,1448,81,61,30,1843,294,435,3331
095020,5369,24,16,342,90,228,2762,204,758,611,204,8,8,750,220,98,1132
099900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
101001,8585,142,86,1834,319,413,2885,189,461,418,82,86,30,874,146,159,3186
101002,10224,144,94,1481,322,348,3683,170,652,400,61,50,24,1115,117,152,2951
101003,9244,149,79,905,182,293,3733,312,840,303,127,68,19,940,130,84,1972
102004,12811,83,50,1829,323,534,4669,193,614,489,107,92,39,1637,326,267,3750
102005,8706,93,46,1191,165,397,3022,139,516,536,62,41,21,959,242,201,2708
102006,7999,70,53,1026,184,393,2535,176,388,360,94,119,33,1059,303,86,2306
103007,8206,35,23,605,94,234,4308,156,1053,691,242,31,8,601,62,121,1252
104008,5880,27,5,333,48,172,2859,81,919,505,403,43,21,758,81,27,1027
104009,7147,18,7,360,73,176,4446,110,554,433,290,15,4,616,183,18,789
109900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
111001,7952,23,23,343,0,251,4890,69,823,206,366,46,23,868,137,91,1005
111002,6746,68,50,1031,157,378,2301,111,400,321,46,39,7,806,54,189,2137
111003,8400,120,85,1219,251,298,3676,244,379,441,89,35,12,681,104,182,2403
112004,9756,73,44,878,190,263,5218,183,673,337,403,51,7,790,81,88,1771
112005,8678,71,34,861,142,304,4153,203,1054,412,236,47,7,902,192,152,2178
113006,8506,68,34,783,146,276,3865,421,1000,545,223,15,9,963,207,108,1904
113007,15365,144,76,1130,295,329,7898,382,1583,877,238,42,26,1103,253,166,2842
113008,17822,150,90,1336,269,229,7939,349,1326,1346,170,110,30,1237,409,349,2583
114009,9665,66,36,793,167,255,5063,203,766,927,226,46,16,1202,344,124,2453
114010,11207,139,88,1001,292,365,5136,380,811,438,263,22,7,935,314,95,2360
114011,6433,48,20,537,121,178,2841,218,566,525,202,24,20,727,348,69,1333
115012,13877,59,30,1004,295,295,8385,266,1860,1594,443,443,266,1417,472,354,2628
115013,6358,33,21,425,100,208,3611,183,884,1026,150,33,17,517,75,21,1113
119900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
121001,12147,121,61,1398,360,625,4929,129,784,671,538,91,34,1087,144,314,3925
121002,14268,199,100,1250,303,510,5778,165,985,644,429,73,27,1246,376,518,3443
122003,13860,156,74,1230,289,445,6243,152,937,445,500,66,39,1546,254,269,3369
122004,15486,67,34,1091,283,640,4464,121,983,391,303,81,47,848,47,1003,2788
122005,18534,233,97,1312,321,418,9826,126,671,1089,175,39,10,1458,408,525,3334
124006,5074,12,0,295,71,158,2452,125,902,291,519,25,4,632,91,100,773
124007,5792,55,39,322,79,143,3443,182,1096,595,735,43,21,562,103,94,865
125008,7519,93,37,621,155,280,3387,118,752,230,410,37,0,746,149,143,1846
125009,10613,162,106,1160,288,357,4875,76,826,568,407,69,10,1001,288,205,2512
126010,10930,184,69,876,138,404,4416,92,899,357,288,115,58,1234,323,150,2341
126011,13478,219,118,1719,435,642,6255,138,984,443,150,179,81,1146,102,297,4715
126012,8570,55,39,977,219,430,3086,102,773,344,234,211,39,1008,55,219,2477
129900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
