id,offences,robbery,street_robbery_purse_snatching,bodily_harm,dangerous_and_grievous_bodily_harm,deprivation_of_liberty_coercion_threat_stalking,theft,motor_vehicle_theft,theft_from_motor_vehicle,bicycle_theft,residential_burglary,fire_offences,arson,damage_to_property,damage_to_property_by_graffiti,narcotics_offences,kieztaten
0110,39237,354,181,2388,630,632,19693,166,1300,2123,490,61,25,2104,662,762,5483
0120,17627,131,62,1134,305,328,6433,115,884,822,216,76,34,941,162,587,2467
0130,15585,219,99,1368,355,430,7047,97,799,712,379,79,31,989,161,539,3150
0140,17357,220,114,1646,434,578,7105,119,932,778,433,59,25,1100,192,677,3949
0199,1515,90,65,243,12,116,1656,38,437,234,6,30,10,272,0,315,654
0210,10849,132,81,699,214,225,4261,50,806,471,162,41,13,587,104,207,1583
0220,10696,113,57,881,242,247,4927,97,537,997,230,50,18,773,197,206,1867
0230,13827,291,213,1097,485,229,5859,56,393,770,179,90,31,916,286,1253,2281
0240,9186,115,76,750,208,178,4890,108,570,582,118,34,11,772,137,304,1726
0250,14771,175,120,1175,368,245,7212,139,535,1308,213,70,29,1657,290,700,3043
0299,2865,114,103,164,2,88,1644,35,266,207,2,29,7,329,1,369,582
0310,1497,6,3,124,33,77,762,30,191,96,24,19,8,173,37,20,304
0320,2400,9,3,176,46,86,1191,44,236,172,120,13,3,225,49,21,445
0330,2273,12,4,130,27,69,1232,26,222,211,103,9,7,199,23,14,330
0340,7152,68,37,391,91,185,4194,142,552,1102,208,42,21,696,144,65,1551
0350,4446,31,17,420,93,155,2226,90,340,334,101,23,6,522,106,58,1118
0360,13292,105,53,727,197,193,7633,269,851,1767,255,35,16,1303,497,159,2594
0370,6570,37,20,457,123,105,3934,161,416,804,324,19,8,651,178,58,1655
0399,2173,45,33,162,25,81,838,54,266,174,3,12,1,225,2,105,466
0410,2785,47,25,294,59,111,1170,53,378,63,76,9,4,224,49,158,725
0420,5994,51,34,363,92,148,3434,118,600,252,208,13,9,444,119,38,1039
0430,17358,200,77,1182,277,491,8483,147,1090,1199,428,39,13,1106,257,445,3139
0440,3746,30,18,233,42,109,2158,102,552,308,416,15,6,284,52,37,902
0450,21829,261,143,1560,427,513,10610,275,1633,1193,616,47,24,1236,315,374,3722
0499,1610,52,41,208,10,121,974,72,421,102,2,11,2,128,0,156,520
0510,11106,150,86,1220,282,408,4639,101,707,530,188,71,26,1018,120,306,2921
0520,9855,111,63,1011,229,382,4037,101,528,403,241,62,25,910,144,142,2236
0530,3956,43,14,303,73,105,1842,69,382,167,62,26,13,318,62,31,792
0540,965,6,3,79,16,31,448,21,92,27,63,6,4,90,5,5,150
0599,617,34,29,111,19,62,424,20,176,47,1,9,2,110,0,65,309
0610,7088,85,42,429,87,204,3735,125,517,408,260,22,7,629,143,77,1268
0620,5441,40,20,466,101,207,2396,130,573,342,231,46,23,604,112,152,1201
0630,5745,34,19,336,58,174,3006,144,708,537,282,21,11,567,119,81,980
0640,6152,39,24,264,52,141,3608,173,877,517,605,36,9,689,242,64,996
0699,646,12,10,80,5,63,347,10,133,56,1,14,2,91,0,59,250
0710,8990,168,103,696,210,267,4524,67,486,526,261,42,12,563,108,297,1816
0720,6948,55,26,535,125,164,3042,51,404,657,168,23,6,494,128,193,1194
0730,4710,42,29,243,42,90,2777,67,380,472,179,25,16,389,120,51,756
0740,8865,80,48,644,141,279,3769,112,784,391,186,43,14,708,146,293,1731
0750,3966,47,28,384,94,153,1752,78,474,146,142,19,9,395,50,88,935
0760,5530,55,33,499,98,216,2375,111,589,243,181,51,15,662,99,103,1253
0799,1175,49,39,116,0,86,823,18,219,105,0,10,1,156,0,121,379
0810,29255,347,167,2543,742,846,12586,213,1885,1112,711,117,50,2662,596,920,5873
0820,6752,90,54,570,131,235,2882,139,756,197,256,33,12,597,75,97,1521
0830,3803,54,38,334,92,127,1663,42,175,185,88,27,11,469,44,31,952
