id,offences,robbery,street_robbery_purse_snatching,bodily_harm,dangerous_and_grievous_bodily_harm,deprivation_of_liberty_coercion_threat_stalking,theft,motor_vehicle_theft,theft_from_motor_vehicle,bicycle_theft,residential_burglary,fire_offences,arson,damage_to_property,damage_to_property_by_graffiti,narcotics_offences,kieztaten
01,306815.0,2924.0,1423.0,21217.0,5399.0,6086.0,143537.0,1386.0,11900.0,14810.0,4444.0,730.0,316.0,16369.0,4118.0,7393.0,47239.0
02,177789.0,2559.0,1731.0,13730.0,4645.0,3300.0,81795.0,1369.0,8322.0,11864.0,2572.0,878.0,310.0,13974.0,3038.0,8575.0,31418.0
03,155338.0,1047.0,524.0,10191.0,2536.0,3815.0,86508.0,3054.0,12069.0,17537.0,4803.0,687.0,295.0,15589.0,4192.0,1655.0,32302.0
04,165423.0,1938.0,982.0,11854.0,2966.0,4556.0,81791.0,2570.0,15228.0,8684.0,6254.0,392.0,179.0,11134.0,2744.0,3790.0,31394.0
05,100108.0,1163.0,593.0,9622.0,2239.0,3470.0,43535.0,1317.0,7304.0,4288.0,2206.0,658.0,280.0,8916.0,1300.0,1626.0,22877.0
06,71173.0,592.0,306.0,4146.0,852.0,1989.0,37716.0,1559.0,7328.0,5060.0,3836.0,332.0,129.0,6984.0,1804.0,1018.0,12240.0
07,175071.0,1944.0,1152.0,13356.0,3142.0,5246.0,82128.0,2194.0,14578.0,10751.0,4951.0,948.0,341.0,14366.0,2751.0,4726.0,34368.0
08,154754.0,1891.0,1030.0,13382.0,3588.0,4998.0,67136.0,1887.0,12427.0,5636.0,4607.0,854.0,405.0,15739.0,2470.0,3508.0,33185.0
09,185549.0,1453.0,877.0,14183.0,3062.0,5164.0,93305.0,3918.0,19556.0,16020.0,4013.0,1121.0,561.0,20786.0,5163.0,2866.0,35663.0
10,78802.0,761.0,443.0,9564.0,1710.0,2960.0,32140.0,1526.0,5997.0,4135.0,1468.0,545.0,199.0,8559.0,1590.0,1115.0,19941.0
11,130765.0,1062.0,631.0,11341.0,2425.0,3629.0,64976.0,3212.0,12125.0,8995.0,3055.0,953.0,447.0,12148.0,2990.0,1988.0,26710.0
12,136271.0,1556.0,774.0,12251.0,2941.0,5052.0,59154.0,1526.0,10592.0,6068.0,4688.0,1029.0,370.0,12514.0,2340.0,3837.0,32388.0
