id,offences,robbery,street_robbery_purse_snatching,bodily_harm,dangerous_and_grievous_bodily_harm,deprivation_of_liberty_coercion_threat_stalking,theft,motor_vehicle_theft,theft_from_motor_vehicle,bicycle_theft,residential_burglary,fire_offences,arson,damage_to_property,damage_to_property_by_graffiti,narcotics_offences,kieztaten
01,223327.0,1884.0,1093.0,19601.0,5441.0,7101.0,89268.0,956.0,8902.0,10346.0,2008.0,932.0,282.0,17584.0,4292.0,9267.0,44748.0
02,159338.0,2030.0,1237.0,13757.0,4572.0,3421.0,66886.0,709.0,7177.0,10228.0,1425.0,998.0,299.0,15494.0,3212.0,17665.0,32868.0
03,143334.0,1071.0,651.0,12124.0,2785.0,4460.0,68696.0,1506.0,8362.0,13784.0,2463.0,885.0,286.0,17974.0,5371.0,4086.0,33067.0
04,141863.0,1098.0,663.0,11649.0,2737.0,4534.0,63343.0,1603.0,12664.0,9128.0,3735.0,661.0,318.0,12398.0,2889.0,4753.0,31735.0
05,85583.0,731.0,369.0,9867.0,2174.0,3869.0,33314.0,1147.0,5428.0,3041.0,1683.0,683.0,244.0,8082.0,1034.0,2238.0,22498.0
06,61791.0,506.0,325.0,5554.0,1012.0,2178.0,27966.0,752.0,3489.0,4488.0,2243.0,418.0,147.0,8026.0,2576.0,1345.0,13902.0
07,162168.0,1105.0,630.0,13466.0,3133.0,5739.0,73105.0,1694.0,10859.0,9665.0,2520.0,755.0,359.0,15701.0,3797.0,5638.0,39364.0
08,146906.0,1456.0,704.0,15158.0,4269.0,5959.0,61638.0,1429.0,11712.0,6034.0,2784.0,1187.0,498.0,14728.0,2120.0,8386.0,35978.0
09,171139.0,1539.0,892.0,16675.0,4056.0,6764.0,74913.0,2552.0,9575.0,16800.0,2688.0,857.0,348.0,20268.0,5739.0,5417.0,39176.0
10,71127.0,891.0,527.0,9883.0,1863.0,3056.0,26564.0,1340.0,4369.0,3068.0,1090.0,715.0,269.0,8828.0,1804.0,1819.0,19168.0
11,131502.0,1252.0,727.0,13582.0,3083.0,4762.0,59201.0,1747.0,8869.0,8685.0,2084.0,904.0,334.0,16224.0,3752.0,2997.0,33202.0
12,115383.0,977.0,460.0,11925.0,2849.0,5214.0,39094.0,1220.0,7233.0,3906.0,1779.0,751.0,310.0,10035.0,1553.0,3550.0,26576.0
