id,offences,robbery,street_robbery_purse_snatching,bodily_harm,dangerous_and_grievous_bodily_harm,deprivation_of_liberty_coercion_threat_stalking,theft,motor_vehicle_theft,theft_from_motor_vehicle,bicycle_theft,residential_burglary,fire_offences,arson,damage_to_property,damage_to_property_by_graffiti,narcotics_offences,kieztaten
0540,800,4,2,99,11,35,313,20,24,33,55,7,4,79,6,13,174
0599,613,13,11,54,18,35,266,11,86,26,1,5,3,78,4,13,158
0610,6417,56,37,482,93,218,3235,60,366,501,186,20,8,580,122,121,1433
0620,4890,31,12,613,100,232,1842,78,292,235,198,40,16,570,80,121,1320
0630,5403,41,26,552,111,208,2481,97,327,379,208,31,9,672,150,104,1412
0640,5593,40,32,413,68,171,2350,66,382,491,280,60,20,1077,510,135,1130
0699,576,10,9,39,14,30,282,12,81,59,0,9,8,70,15,14,122
0710,9248,99,59,732,196,254,4380,39,408,737,80,34,12,636,167,429,1715
0720,6718,43,27,562,137,208,2643,58,315,545,80,32,18,665,217,276,1408
0730,3950,24,10,305,64,105,2068,41,331,415,86,16,10,383,100,101,901
0740,8246,41,21,689,148,290,3346,89,639,318,141,43,22,915,270,293,1748
0750,4218,24,14,392,82,215,1928,66,379,140,118,18,13,402,50,72,1312
0760,5808,33,18,492,109,269,2887,89,371,176,95,32,11,639,110,126,2176
0799,893,14,13,50,12,35,528,16,108,78,0,2,0,65,1,27,150
0810,27493,277,138,2579,845,813,12045,138,2128,1483,312,208,94,2401,442,2371,5877
0820,6813,79,36,783,182,323,2615,104,609,186,189,60,28,691,69,220,1884
0830,3761,32,17,441,115,224,1545,27,234,112,81,35,9,509,73,56,1118
0840,3698,34,22,404,80,186,1472,99,258,125,149,28,13,470,45,56,1024
0899,1105,29,19,80,36,38,593,12,143,37,0,4,1,69,6,53,197
0910,6508,80,41,515,134,262,3074,100,425,589,126,28,10,666,146,299,1446
0920,7736,61,38,790,168,269,3370,118,408,770,68,35,12,933,336,220,1776
0930,3464,21,11,365,72,208,1444,73,217,252,98,25,14,355,86,65,835
0940,1943,14,6,220,33,78,747,32,125,154,30,14,4,242,26,68,480
0950,4332,41,29,438,149,161,1900,51,218,524,73,22,9,590,167,106,1027
0999,764,9,8,67,21,38,266,8,69,40,0,11,9,76,8,39,164
1010,10163,135,75,1441,270,409,3990,205,853,276,99,88,28,1296,245,249,2875
1020,7187,97,59,1136,201,340,2451,121,346,242,56,97,45,888,187,226,2184
1030,2417,18,11,205,56,98,1051,36,86,161,36,24,5,236,33,48,421
1040,2512,23,15,256,43,91,1026,58,163,207,127,7,3,290,63,45,487
1099,551,16,14,50,15,14,207,10,32,42,0,1,0,81,12,20,122
1110,4673,46,27,646,146,220,1607,66,321,200,57,57,23,703,83,139,1411
1120,4309,27,16,402,88,142,2095,66,411,269,69,38,14,443,59,84,1095
1130,9895,98,55,1026,237,311,4432,106,665,504,91,47,18,1129,274,205,2258
1140,6813,53,28,697,133,254,3222,86,323,477,55,44,15,865,225,130,1845
1150,2152,15,9,181,31,83,1127,42,115,316,63,8,2,264,73,33,501
1199,689,8,8,47,13,24,302,18,94,39,0,5,3,79,16,14,132
1210,5806,43,28,641,169,272,2233,63,477,222,114,34,15,563,102,222,1670
1220,8053,67,29,783,201,344,2441,52,404,203,93,35,17,549,95,244,1639
1240,2474,21,12,214,47,130,916,50,128,200,85,17,11,302,56,67,495
1250,4561,35,16,440,99,165,1490,58,252,143,77,29,9,455,95,114,917
1260,3589,41,19,502,112,218,1324,46,317,105,45,56,20,355,22,109,1087
1299,903,15,10,66,20,45,394,10,97,27,0,2,0,54,8,33,164
