id,offences,robbery,street_robbery_purse_snatching,bodily_harm,dangerous_and_grievous_bodily_harm,deprivation_of_liberty_coercion_threat_stalking,theft,motor_vehicle_theft,theft_from_motor_vehicle,bicycle_theft,residential_burglary,fire_offences,arson,damage_to_property,damage_to_property_by_graffiti,narcotics_offences,kieztaten
0999,968,19,18,86,23,57,479,32,116,91,0,11,7,83,17,14,212
1010,10467,81,50,1394,260,403,3712,332,641,277,107,95,25,1127,202,207,2654
1020,7856,56,30,1206,235,392,2483,138,282,265,65,109,39,1100,253,213,2236
1030,2126,12,6,149,30,64,1045,39,133,184,98,21,6,190,41,27,325
1040,2447,10,5,229,32,83,997,33,232,245,99,12,3,325,64,30,513
1099,766,9,9,82,16,26,219,15,36,47,1,6,1,80,15,8,153
1110,4636,45,26,670,139,183,1815,107,308,186,82,46,16,543,50,125,1434
1120,3805,19,8,457,97,148,1628,129,312,160,93,27,15,429,117,63,882
1130,9947,56,34,959,232,259,4206,164,591,511,102,53,21,837,194,209,1973
1140,6748,53,33,686,138,227,2958,147,384,551,111,46,16,733,202,101,1489
1150,2043,9,7,126,35,69,1042,56,109,323,78,18,7,186,43,32,359
1199,425,3,2,37,10,14,325,18,82,74,2,10,0,37,0,13,93
1210,6006,68,27,626,132,270,2312,93,462,230,129,32,12,545,120,198,1435
1220,10420,58,28,886,223,321,3083,57,504,183,111,34,14,626,74,327,1690
1240,3114,20,6,232,48,103,1394,66,453,239,227,17,9,297,44,64,537
1250,4214,31,14,469,119,194,1672,63,288,191,152,15,6,447,115,113,1032
1260,3993,49,24,566,122,235,1433,83,311,93,53,32,8,376,44,113,1122
1299,1516,12,10,99,21,37,736,12,137,52,1,5,2,62,2,33,210
