id,offences,robbery,street_robbery_purse_snatching,bodily_harm,dangerous_and_grievous_bodily_harm,deprivation_of_liberty_coercion_threat_stalking,theft,motor_vehicle_theft,theft_from_motor_vehicle,bicycle_theft,residential_burglary,fire_offences,arson,damage_to_property,damage_to_property_by_graffiti,narcotics_offences,kieztaten
0530,3469,32,17,302,61,119,1717,59,268,134,47,25,11,285,38,52,718
0540,968,4,4,99,21,47,471,28,64,49,94,8,3,80,3,8,199
0599,0,20,20,34,16,32,0,16,131,21,2,6,5,25,0,22,104
0610,7635,59,29,457,88,189,4287,140,569,649,193,39,26,549,82,88,1275
0620,5441,34,17,503,102,191,2487,155,470,373,199,44,17,686,119,115,1184
0630,6111,27,18,441,81,184,3394,140,609,798,354,17,5,602,109,79,1082
0640,6350,30,17,349,81,162,3603,150,874,622,413,30,10,808,304,73,934
0699,0,12,7,0,0,21,201,16,88,101,3,12,8,0,0,6,53
0710,9728,158,101,775,199,237,5002,71,459,648,157,29,12,694,102,294,1972
0720,7527,44,28,558,107,167,3599,81,361,733,127,27,14,564,147,178,1334
0730,4768,37,25,235,43,108,2961,83,438,511,79,24,14,408,110,50,764
0740,9290,69,32,730,162,271,4243,196,752,480,116,48,9,747,185,237,1699
0750,4086,33,17,361,74,147,1888,109,407,166,212,38,20,466,78,89,935
0760,5497,42,22,606,105,175,2545,169,520,334,293,46,15,577,90,158,1208
0799,0,32,30,21,6,40,348,36,135,160,2,14,6,0,0,35,128
0810,29652,340,181,2568,805,777,14830,221,1520,1582,539,134,69,2431,494,875,6836
0820,6969,66,39,650,165,268,3080,162,756,205,316,60,29,678,84,92,1713
0830,4023,47,32,337,96,148,1902,54,236,151,84,18,5,531,48,53,1062
0840,4151,29,14,413,94,162,2004,168,440,191,289,19,9,383,28,50,906
0899,642,31,24,58,30,56,495,28,166,46,0,8,4,37,0,37,145
0910,6635,60,35,485,126,166,3671,179,496,768,243,33,19,570,140,108,1312
0920,7485,38,22,721,154,197,3855,201,410,786,101,39,19,827,244,108,1564
0930,3509,8,4,325,67,132,1771,127,396,215,205,20,14,439,185,42,715
0940,2179,5,4,268,54,90,943,73,144,206,38,24,14,287,51,24,555
0950,4186,24,11,353,69,106,2082,68,200,673,106,34,10,488,132,68,775
0999,0,11,9,0,0,27,202,28,126,124,0,11,5,0,0,21,58
1010,11701,124,68,1495,275,405,4946,376,991,358,161,111,33,1318,260,155,3073
1020,8095,69,43,1169,205,352,3035,162,490,297,96,75,23,1215,331,145,2367
1030,2055,11,8,152,32,42,1201,37,171,183,167,9,3,172,32,31,326
1040,2487,14,7,182,24,80,1212,57,184,226,213,8,3,236,54,14,375
1099,0,17,14,7,2,19,0,17,56,24,1,7,2,0,0,12,47
1110,4434,45,27,639,120,169,1807,128,307,190,63,37,11,461,67,100,1291
1120,4481,33,23,374,69,109,2395,150,565,229,153,21,7,401,58,53,908
1130,10751,88,50,914,206,271,5237,289,943,724,205,64,30,883,202,162,2026
1140,6654,48,28,610,121,206,3206,158,489,599,137,33,14,769,226,84,1477
1150,2201,11,8,149,36,65,1266,49,180,380,100,15,11,199,53,30,441
1199,0,12,11,0,0,9,215,33,115,71,2,7,2,2,0,0,38
1210,6887,86,43,688,165,298,2926,86,570,297,183,46,23,642,90,257,1874
1220,12769,64,31,789,197,284,3713,73,540,262,119,29,13,663,128,339,1781
1240,3030,25,11,203,46,98,1529,75,232,333,357,23,7,381,90,92,509
1250,5221,52,24,506,114,209,2393,83,311,215,196,29,8,482,133,128,1159
1260,5300,72,44,568,157,237,2192,70,411,126,104,50,14,635,223,135,1414
1299,0,12,9,97,24,47,1088,17,210,64,0,0,0,0,0,20,193
