id,offences,robbery,street_robbery_purse_snatching,bodily_harm,dangerous_and_grievous_bodily_harm,deprivation_of_liberty_coercion_threat_stalking,theft,motor_vehicle_theft,theft_from_motor_vehicle,bicycle_theft,residential_burglary,fire_offences,arson,damage_to_property,damage_to_property_by_graffiti,narcotics_offences,kieztaten
011001,34494,447,371,3153,742,859,17099,103,1937,1594,440,82,14,1821,240,1127,6169
011002,106538,844,594,5230,992,1243,59761,139,2235,2893,501,93,28,3357,1048,658,9302
011003,42937,307,190,2657,731,597,24844,149,1444,2373,414,90,38,2026,618,1002,5474
011004,16425,113,75,863,178,277,9193,222,818,1859,311,65,24,1489,702,229,2861
012005,20624,228,126,1602,497,418,7207,110,1127,1032,305,99,40,1277,159,1418,3597
012006,51726,223,115,2516,596,644,14801,102,1305,1409,395,121,32,1426,226,1195,5063
013007,20660,221,127,1965,478,562,10209,120,1204,876,486,88,31,1253,192,647,4032
013008,20759,220,115,1675,491,494,10033,193,1189,934,379,91,19,1563,454,615,3573
014009,16082,142,71,1526,383,496,8377,140,1239,814,267,44,24,1326,234,456,3815
014010,18390,204,119,1828,503,522,7557,101,1105,783,336,62,25,1224,257,1151,3760
019900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
021001,27409,499,291,1821,611,517,13268,164,1920,1468,338,109,27,1716,318,1895,4267
022002,16789,163,88,1171,334,365,9076,204,1108,1799,320,92,56,1404,285,423,2962
023003,31746,560,351,2523,1072,455,15145,109,1228,1617,285,123,38,2428,749,2836,4606
023004,21867,523,342,1676,603,356,9599,113,956,1374,233,105,33,1992,705,3958,3606
024005,12336,128,64,967,226,256,6722,285,907,1129,332,72,43,1286,311,119,3544
024006,30698,440,290,2613,767,444,16162,195,987,1713,253,62,17,2066,606,1709,6057
025007,17146,101,41,1088,308,335,7666,115,659,1717,213,183,51,2106,439,483,3630
025008,21048,264,142,1905,524,328,9922,112,614,1615,216,100,46,2385,874,1933,4677
029900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
031001,11947,70,32,1190,274,496,6158,165,916,681,324,178,83,1393,274,165,2583
032002,6020,25,0,545,98,232,2847,91,505,479,327,54,33,635,127,98,1362
032003,5039,6,0,243,28,231,2601,158,542,214,299,17,6,564,181,45,801
033004,4398,26,11,389,68,121,2046,47,389,463,379,68,26,452,105,63,752
033005,9824,27,20,433,113,233,5478,126,739,672,506,93,33,759,206,40,1058
034006,5792,45,17,408,79,159,2944,91,623,425,362,40,28,532,113,45,1076
034007,10266,68,43,682,122,273,6013,139,591,1487,301,43,20,901,335,102,2041
034008,9008,53,29,514,91,205,4250,123,699,1139,176,44,15,974,247,114,1970
035009,10073,89,60,893,195,336,5293,168,498,844,195,87,35,1156,303,154,2565
035010,9837,59,7,781,118,302,4377,203,801,499,243,98,46,1188,328,217,2356
036011,16137,130,75,912,236,322,9767,256,806,1942,342,47,16,1329,421,350,4498
