id,offences,robbery,street_robbery_purse_snatching,bodily_harm,dangerous_and_grievous_bodily_harm,deprivation_of_liberty_coercion_threat_stalking,theft,motor_vehicle_theft,theft_from_motor_vehicle,bicycle_theft,residential_burglary,fire_offences,arson,damage_to_property,damage_to_property_by_graffiti,narcotics_offences,kieztaten
0110,200394.0,1711.0,1230.0,11903.0,2643.0,2976.0,110897.0,613.0,6434.0,8719.0,1666.0,330.0,104.0,8693.0,2608.0,3016.0,23806.0
0120,72350.0,451.0,241.0,4118.0,1093.0,1062.0,22008.0,212.0,2432.0,2441.0,700.0,220.0,72.0,2703.0,385.0,2613.0,8660.0
0130,41419.0,441.0,242.0,3640.0,969.0,1056.0,20242.0,313.0,2393.0,1810.0,865.0,179.0,50.0,2816.0,646.0,1262.0,7605.0
0140,34472.0,346.0,190.0,3354.0,886.0,1018.0,15934.0,241.0,2344.0,1597.0,603.0,106.0,49.0,2550.0,491.0,1607.0,7575.0
0199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0210,27409.0,499.0,291.0,1821.0,611.0,517.0,13268.0,164.0,1920.0,1468.0,338.0,109.0,27.0,1716.0,318.0,1895.0,4267.0
0220,16789.0,163.0,88.0,1171.0,334.0,365.0,9076.0,204.0,1108.0,1799.0,320.0,92.0,56.0,1404.0,285.0,423.0,2962.0
0230,53613.0,1083.0,693.0,4199.0,1675.0,811.0,24744.0,222.0,2184.0,2991.0,518.0,228.0,71.0,4420.0,1454.0,6794.0,8212.0
0240,43034.0,568.0,354.0,3580.0,993.0,700.0,22884.0,480.0,1894.0,2842.0,585.0,134.0,60.0,3352.0,917.0,1828.0,9601.0
0250,38194.0,365.0,183.0,2993.0,832.0,663.0,17588.0,227.0,1273.0,3332.0,429.0,283.0,97.0,4491.0,1313.0,2416.0,8307.0
0299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0310,11947.0,70.0,32.0,1190.0,274.0,496.0,6158.0,165.0,916.0,681.0,324.0,178.0,83.0,1393.0,274.0,165.0,2583.0
0320,11059.0,31.0,0.0,788.0,126.0,463.0,5448.0,249.0,1047.0,693.0,626.0,71.0,39.0,1199.0,308.0,143.0,2163.0
0330,14222.0,53.0,31.0,822.0,181.0,354.0,7524.0,173.0,1128.0,1135.0,885.0,161.0,59.0,1211.0,311.0,103.0,1810.0
0340,25066.0,166.0,89.0,1604.0,292.0,637.0,13207.0,353.0,1913.0,3051.0,839.0,127.0,63.0,2407.0,695.0,261.0,5087.0
0350,19910.0,148.0,67.0,1674.0,313.0,638.0,9670.0,371.0,1299.0,1343.0,438.0,185.0,81.0,2344.0,631.0,371.0,4921.0
0360,60478.0,457.0,219.0,3397.0,809.0,1106.0,35681.0,832.0,3348.0,7264.0,1341.0,235.0,74.0,5905.0,2149.0,909.0,13454.0
0370,26240.0,155.0,60.0,1747.0,459.0,481.0,15212.0,516.0,1732.0,3415.0,737.0,98.0,31.0,2583.0,968.0,231.0,6106.0
0399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0410,16358.0,191.0,88.0,1607.0,366.0,690.0,6969.0,314.0,1968.0,340.0,263.0,103.0,62.0,1411.0,134.0,1015.0,4007.0
0420,29750.0,162.0,78.0,2227.0,484.0,722.0,15987.0,476.0,2458.0,1179.0,869.0,124.0,76.0,2081.0,475.0,261.0,4894.0
0430,51045.0,491.0,248.0,3486.0,692.0,1301.0,26676.0,520.0,3130.0,3222.0,808.0,171.0,90.0,3674.0,826.0,900.0,8452.0
0440,16655.0,97.0,64.0,1040.0,163.0,503.0,9180.0,500.0,2353.0,1383.0,1149.0,82.0,25.0,1588.0,486.0,154.0,3238.0
0450,58027.0,563.0,309.0,3979.0,969.0,1322.0,30862.0,629.0,3981.0,3439.0,873.0,111.0,41.0,3139.0,790.0,725.0,9323.0
0499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0510,32373.0,340.0,208.0,3842.0,896.0,1358.0,14230.0,329.0,2041.0,1457.0,700.0,198.0,80.0,2775.0,300.0,673.0,8141.0
0520,34608.0,284.0,131.0,3673.0,836.0,1212.0,15932.0,330.0,1907.0,1147.0,1105.0,214.0,80.0,3271.0,569.0,404.0,8209.0
0530,24434.0,221.0,120.0,2110.0,427.0,839.0,12112.0,409.0,1874.0,948.0,327.0,170.0,75.0,2043.0,273.0,364.0,5062.0
0540,4884.0,20.0,20.0,500.0,106.0,237.0,2377.0,141.0,323.0,247.0,474.0,40.0,15.0,404.0,15.0,40.0,1004.0
0599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0610,25952.0,209.0,109.0,1387.0,286.0,525.0,15302.0,367.0,1641.0,2263.0,546.0,96.0,63.0,1589.0,253.0,238.0,3768.0
0620,14080.0,85.0,42.0,1312.0,265.0,490.0,6471.0,399.0,1228.0,1008.0,521.0,111.0,44.0,1788.0,319.0,290.0,3076.0
0630,15071.0,67.0,47.0,1088.0,194.0,455.0,8309.0,334.0,1439.0,2089.0,868.0,44.0,12.0,1525.0,272.0,196.0,2676.0
0640,18366.0,84.0,42.0,1051.0,240.0,498.0,10197.0,417.0,2396.0,1698.0,1144.0,93.0,32.0,2329.0,863.0,216.0,2758.0
0699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0710,38718.0,621.0,397.0,3085.0,790.0,949.0,19888.0,288.0,1843.0,2621.0,632.0,117.0,48.0,2801.0,411.0,1167.0,7883.0
0720,28765.0,178.0,112.0,2175.0,420.0,663.0,13828.0,326.0,1460.0,2872.0,515.0,106.0,53.0,2171.0,544.0,683.0,5234.0
0730,20647.0,164.0,111.0,1025.0,190.0,476.0,12778.0,366.0,1917.0,2196.0,346.0,106.0,63.0,1780.0,474.0,218.0,3326.0
