id,offences,robbery,street_robbery_purse_snatching,bodily_harm,dangerous_and_grievous_bodily_harm,deprivation_of_liberty_coercion_threat_stalking,theft,motor_vehicle_theft,theft_from_motor_vehicle,bicycle_theft,residential_burglary,fire_offences,arson,damage_to_property,damage_to_property_by_graffiti,narcotics_offences,kieztaten
01,348635.0,2949.0,1903.0,23015.0,5591.0,6112.0,169081.0,1379.0,13603.0,14567.0,3834.0,835.0,275.0,16762.0,4130.0,8498.0,47646.0
02,179039.0,2678.0,1609.0,13764.0,4445.0,3056.0,87560.0,1297.0,8379.0,12432.0,2190.0,846.0,311.0,15383.0,4287.0,13356.0,33349.0
03,168922.0,1080.0,498.0,11222.0,2454.0,4175.0,92900.0,2659.0,11383.0,17582.0,5190.0,1055.0,430.0,17042.0,5336.0,2183.0,36124.0
04,171835.0,1504.0,787.0,12339.0,2674.0,4538.0,89674.0,2439.0,13890.0,9563.0,3962.0,591.0,294.0,11893.0,2711.0,3055.0,29914.0
05,96299.0,865.0,479.0,10125.0,2265.0,3646.0,44651.0,1209.0,6145.0,3799.0,2606.0,622.0,250.0,8493.0,1157.0,1481.0,22416.0
06,73469.0,445.0,240.0,4838.0,985.0,1968.0,40279.0,1517.0,6704.0,7058.0,3079.0,344.0,151.0,7231.0,1707.0,940.0,12278.0
07,176859.0,1648.0,956.0,14267.0,3013.0,4857.0,87429.0,3205.0,12952.0,12253.0,4194.0,962.0,357.0,15025.0,2963.0,4344.0,34431.0
08,159186.0,1621.0,887.0,14212.0,3997.0,5139.0,77023.0,2368.0,11618.0,6849.0,4469.0,874.0,426.0,14765.0,2113.0,3576.0,38468.0
09,187928.0,1030.0,590.0,16821.0,3667.0,5393.0,94960.0,4674.0,12162.0,20501.0,5307.0,1159.0,588.0,21653.0,7150.0,2798.0,38226.0
10,79882.0,727.0,435.0,9809.0,1738.0,2955.0,34086.0,2027.0,5858.0,3846.0,2370.0,664.0,211.0,9808.0,2335.0,1158.0,20104.0
11,139767.0,940.0,575.0,12528.0,2679.0,3893.0,68825.0,3544.0,11150.0,11114.0,3442.0,929.0,519.0,12664.0,3202.0,2407.0,28430.0
12,169796.0,1430.0,734.0,13385.0,3241.0,5476.0,61492.0,1790.0,9619.0,5521.0,4125.0,815.0,269.0,14237.0,3822.0,4697.0,32470.0
