id,offences,robbery,street_robbery_purse_snatching,bodily_harm,dangerous_and_grievous_bodily_harm,deprivation_of_liberty_coercion_threat_stalking,theft,motor_vehicle_theft,theft_from_motor_vehicle,bicycle_theft,residential_burglary,fire_offences,arson,damage_to_property,damage_to_property_by_graffiti,narcotics_offences,kieztaten
01,257506.0,2021.0,1244.0,20756.0,5122.0,5592.0,112001.0,1179.0,9905.0,12522.0,2123.0,636.0,187.0,15727.0,4558.0,9818.0,42436.0
02,148604.0,1764.0,1189.0,13499.0,4547.0,3156.0,65624.0,966.0,7155.0,11137.0,1802.0,527.0,162.0,12305.0,3175.0,13543.0,28255.0
03,138903.0,1142.0,583.0,11984.0,2866.0,4003.0,66276.0,2177.0,7730.0,15271.0,2859.0,772.0,282.0,14492.0,4136.0,2824.0,27571.0
04,152313.0,1182.0,557.0,12218.0,3043.0,4284.0,73509.0,2225.0,10331.0,9784.0,3316.0,620.0,336.0,11130.0,2621.0,3246.0,32669.0
05,89950.0,1002.0,548.0,10376.0,2421.0,3584.0,38508.0,1365.0,5861.0,4454.0,1494.0,551.0,231.0,7652.0,965.0,1796.0,22516.0
06,64466.0,366.0,175.0,4920.0,991.0,2043.0,32208.0,832.0,5652.0,5633.0,1704.0,408.0,145.0,6498.0,1746.0,1162.0,11663.0
07,171025.0,1304.0,690.0,13432.0,3277.0,4951.0,82873.0,1778.0,11314.0,10915.0,3115.0,815.0,319.0,14291.0,3348.0,5697.0,40758.0
08,143601.0,1751.0,946.0,14058.0,3821.0,5108.0,66864.0,1775.0,12098.0,5823.0,2635.0,889.0,402.0,13847.0,1980.0,4994.0,35811.0
09,174663.0,1453.0,784.0,16667.0,3444.0,5593.0,77844.0,2887.0,11599.0,15569.0,3570.0,1266.0,552.0,19436.0,5445.0,4150.0,36751.0
10,74152.0,521.0,302.0,9775.0,1797.0,3050.0,26547.0,1656.0,4172.0,3529.0,1263.0,770.0,227.0,9211.0,1930.0,1564.0,18731.0
11,130136.0,873.0,549.0,13132.0,2981.0,4083.0,56060.0,2752.0,7606.0,9385.0,2565.0,919.0,392.0,12729.0,3153.0,2838.0,27758.0
12,136097.0,1035.0,452.0,13204.0,3107.0,5357.0,47165.0,1605.0,8999.0,4113.0,2926.0,569.0,214.0,11002.0,1928.0,3947.0,27456.0
