id,offences,robbery,street_robbery_purse_snatching,bodily_harm,dangerous_and_grievous_bodily_harm,deprivation_of_liberty_coercion_threat_stalking,theft,motor_vehicle_theft,theft_from_motor_vehicle,bicycle_theft,residential_burglary,fire_offences,arson,damage_to_property,damage_to_property_by_graffiti,narcotics_offences,kieztaten
01,315239.0,2080.0,1184.0,21892.0,5356.0,6411.0,128410.0,1261.0,12228.0,13228.0,2911.0,706.0,268.0,15803.0,4238.0,9333.0,45320.0
02,155381.0,1739.0,1092.0,13032.0,4579.0,3101.0,70189.0,1100.0,7821.0,10749.0,1779.0,545.0,206.0,13140.0,3903.0,13685.0,28112.0
03,146885.0,1104.0,537.0,12073.0,3086.0,3837.0,74611.0,2104.0,10574.0,14693.0,3431.0,803.0,301.0,15716.0,5218.0,2415.0,32442.0
04,157681.0,1159.0,578.0,12051.0,2769.0,4045.0,75821.0,2849.0,12987.0,9381.0,3345.0,491.0,216.0,12111.0,3106.0,3058.0,29503.0
05,91550.0,855.0,460.0,10095.0,2497.0,3292.0,39818.0,1193.0,5983.0,4563.0,2369.0,511.0,236.0,8079.0,1431.0,1556.0,20823.0
06,65140.0,409.0,202.0,4413.0,879.0,2094.0,32641.0,1205.0,4753.0,6035.0,2028.0,440.0,141.0,6863.0,1878.0,947.0,11158.0
07,164535.0,1412.0,702.0,13465.0,2955.0,4815.0,77338.0,2389.0,12562.0,11177.0,3091.0,938.0,368.0,13540.0,2573.0,4553.0,31731.0
08,144609.0,1660.0,885.0,13762.0,3924.0,4768.0,69144.0,2211.0,11773.0,6917.0,3391.0,825.0,408.0,12748.0,2100.0,3957.0,35231.0
09,176789.0,1390.0,783.0,16890.0,3566.0,5441.0,80688.0,4260.0,14156.0,14304.0,3248.0,737.0,348.0,22341.0,7748.0,3558.0,36668.0
10,77681.0,632.0,330.0,10312.0,1774.0,2760.0,30620.0,2002.0,5097.0,3588.0,1625.0,446.0,140.0,9302.0,2586.0,1107.0,20261.0
11,130726.0,941.0,607.0,12182.0,2729.0,3619.0,58865.0,2931.0,9669.0,8472.0,2825.0,816.0,307.0,12953.0,3505.0,2539.0,26219.0
12,141177.0,1064.0,500.0,13530.0,3272.0,5048.0,50200.0,1191.0,9391.0,4360.0,3132.0,770.0,303.0,11491.0,2684.0,4430.0,27789.0
