id,offences,robbery,street_robbery_purse_snatching,bodily_harm,dangerous_and_grievous_bodily_harm,deprivation_of_liberty_coercion_threat_stalking,theft,motor_vehicle_theft,theft_from_motor_vehicle,bicycle_theft,residential_burglary,fire_offences,arson,damage_to_property,damage_to_property_by_graffiti,narcotics_offences,kieztaten
071001,5560,139,64,525,154,139,2697,28,239,175,144,15,5,388,66,106,1121
071002,2559,37,18,196,56,86,1173,23,156,281,147,14,6,295,83,76,684
072003,1826,23,11,120,23,44,874,28,120,196,92,5,3,195,64,53,385
072004,4565,37,13,384,90,94,1802,27,160,343,127,20,8,357,112,150,836
073005,2070,12,1,127,28,65,1172,27,147,239,67,5,2,195,75,30,371
073006,1938,23,9,172,40,81,899,36,145,136,55,13,4,203,32,29,424
074007,2267,22,7,145,31,72,751,26,107,109,44,9,2,183,30,147,394
074008,3691,42,16,274,63,155,1622,57,282,178,70,21,8,323,76,57,709
074009,2474,24,5,141,35,94,1106,32,278,51,45,17,11,239,20,32,471
075010,2242,33,9,213,46,87,968,38,222,67,81,18,4,265,49,36,633
075011,1748,21,10,133,31,53,797,27,254,55,50,8,4,194,22,36,314
076012,1391,12,6,150,29,45,603,31,149,80,33,11,4,154,24,38,290
076013,1296,11,3,103,15,48,730,30,58,44,18,6,1,105,11,10,308
076014,1126,11,8,93,18,33,535,28,228,27,82,16,2,161,10,30,246
076015,1921,22,12,216,38,73,706,35,185,84,66,14,4,301,82,53,460
079900,2530,77,49,224,38,132,979,31,243,104,2,16,1,349,66,183,617
081001,6130,160,78,637,209,229,2321,25,209,168,150,31,18,480,85,822,1879
081002,9397,133,53,904,282,275,4102,37,291,169,201,64,24,795,165,143,2086
081003,5285,92,42,542,171,152,2445,42,231,283,244,21,11,479,94,178,1465
081004,4955,105,50,593,201,213,2047,36,285,251,201,32,16,516,82,94,1483
081005,2561,22,12,236,72,109,1139,46,265,44,60,15,4,298,61,36,590
082006,2216,27,15,206,57,87,993,31,267,63,85,9,3,198,26,34,549
082007,2394,48,31,183,39,71,1063,37,260,102,90,18,9,271,35,22,465
082008,1777,23,5,192,53,105,606,24,211,42,62,8,3,258,59,13,474
083009,2841,32,18,194,48,62,1459,10,112,87,46,5,1,313,50,17,623
083010,1154,13,6,143,22,67,450,14,70,49,21,7,0,181,28,14,405
084011,886,14,3,60,11,33,401,11,71,12,46,5,1,62,3,6,167
084012,2720,33,19,182,48,86,1203,56,357,110,181,9,4,342,59,23,484
089900,2477,65,47,296,59,105,892,25,243,73,1,18,1,365,42,176,672
091001,1837,42,24,133,40,33,996,15,79,193,53,3,2,182,69,32,358
091002,913,9,5,59,18,18,466,18,86,64,34,3,1,160,40,2,221
091003,1463,18,8,114,27,55,604,23,126,79,74,9,4,275,118,35,333
091004,1304,17,7,90,27,47,541,20,86,49,48,8,2,184,53,11,227
092005,2162,13,3,299,57,71,778,39,110,68,51,17,10,309,54,27,599
092006,2114,26,11,168,40,44,888,11,63,91,19,9,5,330,195,38,327
092007,2032,26,7,125,26,43,929,22,98,163,34,8,6,199,56,19,313
092008,994,8,1,116,29,30,383,9,43,74,14,13,2,194,67,17,253
093009,1275,11,6,146,22,66,514,25,97,93,71,7,2,160,35,13,292
093010,681,2,0,58,11,29,323,17,52,37,27,5,1,90,27,12,128
093011,473,3,0,27,11,9,224,4,54,58,21,1,1,80,37,3,74
093012,492,0,0,11,3,4,129,2,44,3,14,2,2,27,7,0,23
094013,512,1,0,33,2,10,248,12,73,23,10,7,2,81,6,3,99
094014,679,3,0,66,12,30,307,18,40,73,6,1,0,115,17,7,170
094015,568,3,0,70,15,21,193,3,20,51,4,5,3,109,36,6,157
094016,235,1,1,10,0,12,101,7,37,16,8,1,1,42,2,1,41
095017,957,9,2,64,13,28,489,13,81,164,27,5,1,159,43,5,167
095018,501,1,1,25,7,8,292,15,52,104,44,2,0,46,4,2,54
095019,1436,4,2,125,34,20,560,6,38,92,12,12,7,160,54,35,243
095020,536,5,2,41,7,18,231,4,39,40,33,2,0,77,12,4,107
099900,1615,23,14,143,25,72,685,34,253,65,1,24,8,338,84,37,385
101001,2400,34,14,433,85,104,776,32,120,92,31,31,10,363,72,50,797
101002,5512,65,27,704,130,195,2107,103,395,143,50,50,20,606,66,72,1416
101003,3408,48,17,284,61,81,1481,125,345,117,41,33,18,391,86,17,614
102004,4142,63,35,601,136,165,1523,43,215,129,28,50,15,593,156,66,1127
102005,1764,24,10,268,63,100,583,20,90,121,10,27,5,312,80,20,598
102006,1761,19,9,217,45,90,679,34,110,76,26,20,3,302,87,14,525
103007,2049,19,9,132,29,51,1119,33,205,187,97,8,1,187,38,18,267
104008,1085,20,9,99,15,35,450,16,85,87,77,2,1,145,28,8,230
104009,1489,7,4,92,20,47,593,19,112,82,96,3,2,298,121,20,246
109900,1305,32,14,222,41,61,403,26,101,41,1,18,2,238,66,23,382
111001,319,1,0,23,4,19,163,2,16,11,10,7,5,35,6,5,47
111002,2115,22,8,310,53,88,804,28,99,149,19,15,7,267,60,37,733
111003,2318,26,11,315,81,77,997,41,120,95,30,15,3,256,24,21,688
112004,1419,12,4,124,32,39,756,17,110,40,58,6,3,141,34,11,296
112005,2437,22,7,222,43,67,1202,59,246,141,68,11,6,310,64,13,617
113006,3674,21,10,282,75,87,1201,65,222,185,89,16,8,411,90,18,735
113007,3942,22,9,322,74,109,1983,54,310,182,76,23,10,335,64,33,762
113008,1684,19,6,105,26,21,644,21,88,112,25,6,2,160,52,39,258
114009,2953,25,16,276,66,89,1262,52,141,166,84,29,9,414,130,59,704
114010,1699,21,13,184,50,42,687,30,155,42,38,7,2,218,87,25,381
114011,1592,25,9,144,30,47,673,40,123,80,60,10,3,210,59,16,369
115012,412,5,0,17,6,6,221,3,66,54,7,15,5,77,27,2,59
115013,1311,7,2,93,19,40,678,14,127,119,63,7,2,173,60,23,262
119900,1595,32,17,153,27,58,640,19,156,42,5,20,2,348,139,33,341
121001,3081,58,21,389,101,167,1118,37,195,175,110,11,4,328,39,129,913
121002,3421,46,14,278,64,119,1466,35,276,206,79,20,9,321,55,135,685
122003,3191,45,17,350,90,159,1279,24,178,104,96,15,8,314,46,71,812
122004,2440,12,5,213,71,90,650,21,180,66,109,11,1,234,22,309,534
122005,2053,21,12,206,62,45,969,9,92,96,32,7,0,204,56,28,372
124006,1437,8,3,90,12,62,587,43,177,93,96,8,4,294,109,20,278
124007,2010,18,6,112,33,70,1038,50,285,237,155,5,3,255,76,33,320
125008,1330,16,10,137,36,52,598,24,118,121,67,5,2,153,20,34,306
125009,3150,38,12,323,79,108,1428,29,244,188,109,16,4,372,102,94,650
126010,926,8,2,96,19,31,428,7,73,30,29,7,1,93,10,15,216
126011,3278,34,9,364,90,133,1631,50,244,129,61,48,15,339,32,52,978
126012,1003,15,10,118,36,62,349,14,58,43,38,24,3,155,37,24,311
129900,3198,18,10,200,20,93,1357,26,344,52,4,16,9,233,31,80,440
