id,offences,robbery,street_robbery_purse_snatching,bodily_harm,dangerous_and_grievous_bodily_harm,deprivation_of_liberty_coercion_threat_stalking,theft,motor_vehicle_theft,theft_from_motor_vehicle,bicycle_theft,residential_burglary,fire_offences,arson,damage_to_property,damage_to_property_by_graffiti,narcotics_offences,kieztaten
0110,155466.0,1633.0,836.0,12401.0,3851.0,2951.0,72073.0,696.0,6912.0,5488.0,2009.0,333.0,142.0,9867.0,3053.0,3331.0,23946.0
0120,41922.0,513.0,209.0,3310.0,941.0,1039.0,14601.0,378.0,1794.0,1670.0,636.0,189.0,77.0,2350.0,344.0,1681.0,6972.0
0130,39523.0,699.0,297.0,3970.0,1154.0,1268.0,18315.0,334.0,2387.0,1345.0,1343.0,200.0,67.0,2800.0,480.0,1069.0,8808.0
0140,32616.0,623.0,272.0,3966.0,1284.0,1417.0,12568.0,274.0,1896.0,1394.0,931.0,207.0,81.0,2659.0,297.0,1542.0,8705.0
0199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0210,19871.0,354.0,163.0,1815.0,566.0,647.0,7477.0,127.0,1098.0,777.0,558.0,117.0,33.0,1766.0,311.0,851.0,4412.0
0220,15364.0,229.0,106.0,1303.0,391.0,333.0,7569.0,133.0,867.0,1392.0,633.0,91.0,34.0,1360.0,304.0,487.0,3276.0
0230,36143.0,818.0,535.0,3506.0,1156.0,874.0,16649.0,220.0,1441.0,2544.0,1073.0,234.0,86.0,3408.0,806.0,1960.0,7979.0
0240,38060.0,542.0,327.0,3372.0,844.0,709.0,17370.0,449.0,1690.0,2007.0,504.0,153.0,52.0,3920.0,735.0,695.0,7369.0
0250,30379.0,381.0,194.0,2710.0,905.0,591.0,13053.0,322.0,987.0,2248.0,568.0,295.0,95.0,4126.0,928.0,683.0,7019.0
0299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0310,13499.0,114.0,38.0,1148.0,350.0,327.0,7555.0,213.0,1262.0,1436.0,160.0,129.0,46.0,1543.0,410.0,243.0,2333.0
0320,11940.0,90.0,28.0,900.0,164.0,398.0,5437.0,247.0,996.0,869.0,486.0,156.0,57.0,1374.0,186.0,120.0,2217.0
