id,offences,robbery,street_robbery_purse_snatching,bodily_harm,dangerous_and_grievous_bodily_harm,deprivation_of_liberty_coercion_threat_stalking,theft,motor_vehicle_theft,theft_from_motor_vehicle,bicycle_theft,residential_burglary,fire_offences,arson,damage_to_property,damage_to_property_by_graffiti,narcotics_offences,kieztaten
0110,139813.0,1027.0,544.0,10442.0,2607.0,2896.0,65302.0,390.0,3900.0,7259.0,976.0,362.0,115.0,9357.0,2810.0,4896.0,23158.0
0120,38541.0,248.0,125.0,3064.0,813.0,999.0,13204.0,165.0,1248.0,1535.0,444.0,156.0,72.0,2729.0,425.0,2692.0,6958.0
0130,31390.0,297.0,171.0,3606.0,936.0,1077.0,12548.0,258.0,1691.0,1528.0,389.0,154.0,41.0,2676.0,862.0,1745.0,7248.0
0140,26803.0,273.0,157.0,3131.0,785.0,971.0,10594.0,166.0,1684.0,1087.0,440.0,133.0,52.0,2411.0,511.0,1282.0,6255.0
0199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0210,22677.0,300.0,162.0,1869.0,518.0,616.0,9797.0,101.0,1061.0,1181.0,258.0,101.0,42.0,1646.0,287.0,1538.0,4644.0
0220,17602.0,170.0,116.0,1213.0,398.0,391.0,8353.0,163.0,766.0,1758.0,172.0,82.0,35.0,1899.0,736.0,763.0,3039.0
0230,48373.0,1032.0,794.0,4321.0,1894.0,898.0,19703.0,255.0,1849.0,2977.0,413.0,284.0,93.0,3697.0,772.0,6908.0,9708.0
0240,41764.0,477.0,338.0,3822.0,1264.0,816.0,18277.0,332.0,1256.0,2154.0,315.0,111.0,56.0,2949.0,678.0,2859.0,8383.0
0250,32967.0,304.0,190.0,2947.0,972.0,597.0,13327.0,189.0,712.0,2504.0,284.0,223.0,57.0,3864.0,996.0,2813.0,8588.0
0299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0310,10409.0,47.0,24.0,1402.0,331.0,515.0,4231.0,89.0,408.0,669.0,47.0,136.0,24.0,1485.0,290.0,207.0,2509.0
0320,9812.0,33.0,14.0,749.0,104.0,400.0,4182.0,146.0,823.0,831.0,375.0,74.0,35.0,1148.0,159.0,101.0,1982.0
0330,13041.0,52.0,45.0,1075.0,186.0,488.0,6052.0,164.0,987.0,1289.0,524.0,88.0,45.0,1618.0,385.0,259.0,2296.0
