id,offences,robbery,street_robbery_purse_snatching,bodily_harm,dangerous_and_grievous_bodily_harm,deprivation_of_liberty_coercion_threat_stalking,theft,motor_vehicle_theft,theft_from_motor_vehicle,bicycle_theft,residential_burglary,fire_offences,arson,damage_to_property,damage_to_property_by_graffiti,narcotics_offences,kieztaten
0110,43895,342,197,2635,671,620,23480,169,1636,2104,443,72,33,2157,671,751,5679
0120,21519,200,98,1302,340,391,7989,95,1015,792,210,43,16,892,158,507,2623
0130,15375,182,96,1349,387,441,6830,100,735,715,280,57,23,1013,199,504,2823
0140,17257,229,134,1701,486,567,7429,103,1037,779,329,65,30,1133,217,774,3598
0199,0,87,64,120,39,59,885,42,423,204,3,16,8,61,0,102,355
0210,11567,134,63,702,198,229,5146,58,866,439,152,30,10,686,122,421,1651
0220,11407,104,48,764,189,198,6102,140,735,1200,240,37,18,756,159,346,1789
0230,16296,309,177,1096,413,247,7060,86,580,787,171,57,22,906,284,2476,2260
0240,10068,161,103,784,219,158,5386,78,433,541,120,23,10,720,227,455,1920
0250,16855,222,115,1381,468,240,7965,118,500,1087,181,73,30,1626,546,1550,3436
0299,1164,97,75,0,13,34,1186,33,211,161,2,8,3,29,0,323,167
0310,1870,10,5,180,51,76,897,39,185,147,24,22,4,277,60,30,430
0320,2259,9,1,174,33,79,1110,37,240,152,100,21,8,237,72,23,422
0330,2298,15,5,159,38,75,1241,32,235,221,100,10,4,209,41,10,336
0340,7747,77,43,450,91,191,4377,124,572,1044,229,33,16,781,212,86,1790
0350,5654,26,8,470,98,180,3123,112,442,438,143,26,5,632,140,78,1543
0360,15663,104,51,754,187,212,9895,214,939,1685,259,52,26,1360,548,160,4338
0370,7609,30,17,433,114,103,4887,138,543,736,212,24,14,726,239,63,2449
0399,1056,32,21,47,7,36,470,57,200,145,1,8,4,21,0,60,162
0410,2943,24,11,234,39,116,1193,53,335,68,72,13,4,223,10,160,676
0420,6933,35,19,378,92,162,3816,119,603,260,251,32,10,450,67,37,1054
0430,18852,180,92,1250,315,437,9836,144,1022,1355,381,44,20,1184,170,345,3363
0440,4130,24,13,275,43,125,2436,121,643,384,299,15,9,365,79,25,939
0450,23599,231,120,1627,381,464,13016,254,1630,1625,564,40,19,1267,327,269,4215
0499,136,42,33,41,10,51,325,50,266,132,0,1,2,0,0,49,160
0510,11388,147,81,1222,271,523,4784,132,632,409,227,67,28,1043,134,226,3292
0520,10511,67,33,976,204,368,4432,106,601,308,215,51,22,881,178,177,2192
0530,3854,36,13,285,58,117,1986,92,274,150,78,23,10,232,35,34,850
0540,994,4,1,105,28,39,489,14,139,35,65,11,4,104,10,2,204
0599,0,15,14,34,16,27,141,25,109,22,1,1,0,0,0,54,93
0610,7392,57,34,435,87,187,3925,121,510,578,197,14,9,581,118,79,1253
0620,5018,35,18,461,99,188,2192,84,438,339,269,25,7,589,150,113,1110
0630,6235,34,20,354,58,174,3359,141,657,705,331,22,9,521,120,83,976
0640,6261,40,20,328,70,155,3703,136,796,649,481,21,7,766,263,55,1064
0699,222,14,6,18,1,36,258,13,80,81,3,4,2,0,0,26,75
0710,9986,159,100,818,227,231,5170,67,505,635,227,26,11,665,151,263,2060
0720,7858,57,27,563,137,161,3632,56,410,726,157,11,5,568,131,178,1389
0730,4455,36,22,230,32,114,2619,76,367,545,99,10,5,342,108,43,686
0740,9632,51,21,678,150,279,3897,129,706,439,126,56,11,822,158,211,1644
0750,4075,38,21,293,71,100,2088,83,425,173,118,22,11,370,40,69,767
0760,5539,47,27,510,92,250,2388,149,410,264,317,46,14,642,114,102,1243
0799,0,37,29,27,0,51,583,17,144,135,0,0,1,0,0,34,144
0810,31177,398,206,2435,715,790,14310,213,1680,1644,658,127,57,2630,500,1433,6319
0820,7200,65,32,601,142,261,3075,126,756,294,246,43,26,563,83,130,1495
0830,4289,46,34,369,91,136,1976,58,213,186,59,40,9,598,44,31,1106
0840,3863,39,25,310,58,144,1758,114,426,201,219,35,16,360,43,47,797
0899,485,34,29,47,12,36,571,30,151,58,0,8,0,10,0,42,137
0910,7073,84,47,433,96,180,3474,153,476,533,198,28,14,575,136,193,1342
0920,6820,50,20,618,151,210,3308,108,395,480,92,45,19,754,219,138,1395
0930,2943,18,8,205,56,106,1536,85,284,207,251,16,7,380,113,40,610
0940,2254,5,3,270,51,101,950,48,173,186,36,32,14,254,12,36,556
0950,4800,27,11,338,83,114,2150,51,288,579,130,24,11,505,115,91,847
0999,239,13,9,0,0,19,288,15,144,94,2,10,5,0,0,19,48
1010,10755,115,60,1344,253,377,4302,304,943,297,195,88,23,1132,170,152,2608
1020,7619,69,38,1088,184,362,2791,146,513,268,93,72,10,1011,213,159,2270
1030,2252,11,6,139,28,60,1312,46,220,180,169,10,2,199,48,25,310
1040,2375,7,3,172,32,56,1208,70,204,226,226,10,6,270,74,25,353
1099,244,20,14,98,37,20,11,18,61,24,1,6,3,43,0,6,179
1110,4128,35,15,619,118,140,1767,146,263,195,66,37,12,410,46,80,1222
1120,4340,35,13,368,81,95,2423,140,429,258,209,16,6,380,47,36,1007
1130,9098,76,40,669,151,190,4328,200,763,595,214,48,23,843,236,147,1708
1140,6088,42,24,544,115,141,2989,156,411,469,165,30,11,709,196,75,1329
1150,1965,8,4,151,37,56,1092,59,170,267,76,15,5,200,43,34,374
1199,0,16,14,0,0,23,186,34,97,70,0,2,1,0,0,15,29
1210,6729,81,41,732,167,267,2733,81,546,284,142,36,13,598,93,220,1733
1220,9346,58,27,752,180,281,3531,66,433,268,132,20,7,593,118,324,1806
1240,3221,32,15,212,42,100,1606,61,477,271,303,13,7,409,99,56,523
1250,5733,54,29,471,101,194,2184,57,401,198,174,20,9,437,129,99,1019
1260,5571,87,40,620,155,257,2466,87,446,147,71,38,12,563,210,112,1678
1299,201,13,11,104,8,53,1315,20,149,64,1,4,2,0,0,58,200
