id,offences,robbery,street_robbery_purse_snatching,bodily_harm,dangerous_and_grievous_bodily_harm,deprivation_of_liberty_coercion_threat_stalking,theft,motor_vehicle_theft,theft_from_motor_vehicle,bicycle_theft,residential_burglary,fire_offences,arson,damage_to_property,damage_to_property_by_graffiti,narcotics_offences,kieztaten
1099,1028,15,13,48,11,19,234,21,49,25,0,1,1,82,15,17,111
1110,4296,32,21,688,143,200,1464,113,231,151,53,54,16,538,47,98,1369
1120,4106,34,18,446,84,138,1978,118,345,203,65,16,9,398,46,60,1053
1130,9027,107,64,968,219,270,3759,186,480,432,82,72,36,944,188,229,1996
1140,6896,65,45,722,176,249,3106,159,345,555,93,39,17,839,173,111,1913
1150,2054,10,9,172,40,67,1025,47,156,271,85,15,8,201,49,25,428
1199,1106,12,11,47,13,26,305,15,74,39,1,6,3,66,11,11,123
1210,5677,54,34,596,139,247,2140,81,441,198,160,34,17,529,140,221,1384
1220,9229,64,30,718,199,303,2930,42,443,195,127,28,10,506,93,289,1544
1240,2783,21,11,180,43,115,1222,64,237,322,130,14,7,309,38,63,482
1250,4038,38,19,458,102,163,1617,50,226,213,131,22,4,376,81,139,923
1260,3943,45,23,573,141,220,1365,64,256,89,74,44,21,437,67,93,1189
1299,1750,14,12,89,20,44,715,10,103,65,1,3,1,70,9,38,195
