id,offences,robbery,street_robbery_purse_snatching,bodily_harm,dangerous_and_grievous_bodily_harm,deprivation_of_liberty_coercion_threat_stalking,theft,motor_vehicle_theft,theft_from_motor_vehicle,bicycle_theft,residential_burglary,fire_offences,arson,damage_to_property,damage_to_property_by_graffiti,narcotics_offences,kieztaten
042003,12197,94,56,1048,268,460,6379,171,1048,696,425,59,38,1107,150,153,2740
043004,10097,85,34,1037,227,435,4139,103,533,840,204,43,23,1000,231,245,2447
043005,11451,129,45,1047,239,465,4724,174,827,627,149,84,45,1215,187,304,2850
043006,16507,98,42,1484,339,485,8107,68,732,1213,245,66,38,1273,225,305,3629
044007,9254,66,31,715,107,347,3946,158,1189,444,597,46,10,1353,582,107,2159
044008,7438,45,36,486,84,191,4187,197,713,817,325,45,12,749,119,101,1634
045009,13016,90,50,1096,205,377,6431,205,1056,880,338,57,36,992,75,187,3007
045010,26353,282,114,2267,609,570,12508,173,1193,1096,290,78,37,1646,521,709,4682
045011,14192,64,38,686,132,286,5352,132,903,1139,288,46,14,811,144,266,2480
049900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
051001,6700,46,15,628,135,235,3042,146,635,246,116,89,50,855,50,96,1813
051002,6640,43,22,937,172,375,2482,191,351,265,127,105,36,686,22,158,2078
051003,14407,161,71,1721,414,664,4891,119,625,414,92,74,42,1378,124,656,3439
052004,7469,60,13,716,176,305,3410,219,498,485,99,69,26,806,43,77,1815
052005,7963,69,29,1191,259,389,2802,108,484,291,173,82,39,1087,229,134,2392
052006,15706,99,50,1616,401,522,6651,77,533,450,152,55,22,978,110,273,3069
053007,10763,108,45,955,210,497,4146,261,732,306,134,89,64,669,57,236,2127
053008,10894,102,63,1008,197,338,4912,291,921,708,299,63,39,1008,260,268,2566
054009,4671,30,15,442,105,291,1698,95,171,181,432,35,25,608,20,40,1170
059900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
061001,17084,171,99,1069,225,347,10073,176,690,1686,293,171,23,1078,194,316,2611
061002,6145,66,43,506,92,227,2737,142,560,500,266,56,22,777,167,109,1545
062003,7047,42,21,810,134,295,2866,111,547,238,270,44,14,741,69,168,1897
062004,6406,62,28,599,112,280,2608,146,524,440,185,45,20,711,190,78,1423
063005,6459,102,79,504,84,268,3274,67,574,1037,146,35,6,664,93,143,1270
063006,6384,36,18,537,100,247,2871,100,561,569,188,38,14,606,68,86,1317
064007,7746,48,30,523,141,271,3174,141,541,523,352,96,52,1502,894,133,1376
064008,7876,70,33,465,91,242,4022,146,848,862,344,53,28,1090,497,93,1283
069900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
071001,23559,330,195,1940,548,510,12502,64,916,1343,244,56,34,1077,248,1092,4728
071002,12118,111,82,850,234,345,4930,82,526,1076,197,70,37,1532,670,481,2954
072003,10161,81,43,850,228,342,4715,62,541,1102,223,52,19,945,90,351,3010
072004,15348,80,46,1311,295,411,6318,113,554,1138,136,30,10,1351,514,518,3136
073005,8500,65,44,512,93,177,4693,56,476,1044,210,69,20,823,230,145,1492
073006,8580,46,18,621,124,336,4286,235,869,667,184,69,46,819,143,106,1784
074007,15213,105,61,1332,286,407,5058,193,1057,886,182,88,11,1932,754,1018,3699
074008,11140,69,25,1069,216,491,4695,150,838,441,281,59,25,1031,338,188,2516
074009,16747,151,46,1467,341,557,8528,196,1303,609,327,79,59,1271,92,242,4094
075010,8243,72,38,698,116,538,3367,110,767,358,349,31,13,726,82,170,2248
075011,7918,76,38,493,137,384,3317,123,801,408,284,52,14,768,194,152,1639
076012,6855,56,39,747,180,287,2692,163,646,315,202,67,34,731,129,146,1523
076013,7389,41,14,845,234,351,3093,117,481,323,69,62,27,804,117,103,1925
076014,4976,37,19,638,103,261,1580,191,564,116,163,61,37,657,65,103,1235
076015,6414,76,53,620,106,221,2138,125,337,310,198,73,10,835,188,135,1310
079900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
081001,13919,185,95,1446,532,375,5977,62,723,766,311,74,49,1237,181,1393,3479
081002,24305,257,134,1983,709,565,12115,76,1153,1014,255,79,42,1634,307,1216,4486
081003,17485,166,95,1453,479,449,7989,58,705,1535,286,103,58,1455,359,1111,4175
081004,12515,131,94,1199,370,360,5616,37,691,1123,227,57,39,1320,207,846,3672
081005,15132,147,45,1381,352,601,7329,281,1759,294,262,147,77,1298,96,531,3748
082006,11261,162,78,1063,235,529,4722,167,1073,456,318,54,24,1043,103,456,3355
082007,11040,82,56,1042,246,458,4718,143,982,428,545,61,30,1245,164,216,2781
082008,6287,79,45,757,144,407,1863,92,520,134,168,45,21,1099,34,175,2308
083009,11747,146,96,1175,338,398,5926,91,1175,348,257,40,0,1170,106,136,2850
083010,7378,91,28,1163,329,493,2802,142,544,204,119,74,40,754,45,96,2563
084011,8979,114,52,837,196,413,3730,114,827,331,310,52,31,858,41,114,2201
084012,6208,50,30,677,144,299,2009,171,470,203,294,32,25,705,34,96,1548
089900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
091001,19522,220,142,1526,449,456,11315,165,755,2416,244,79,24,1424,409,1078,6074
091002,8156,44,9,450,88,291,4567,265,802,547,335,18,9,882,132,62,2213
091003,7839,70,37,636,91,326,4203,235,690,733,230,48,32,743,139,160,1658
091004,7027,60,30,608,111,327,3011,236,794,488,196,70,25,684,50,166,1669
092005,11628,34,13,1407,317,390,4967,296,1510,716,159,103,47,1377,253,352,3127
092006,16563,126,79,1645,441,464,7935,236,614,1275,157,63,31,1866,756,370,3149
092007,10319,71,46,841,177,375,4765,233,638,1175,116,46,30,1180,263,142,1934
092008,8402,9,9,1155,273,318,3210,155,464,700,118,109,36,1346,300,209,2310
093009,5868,33,22,768,160,269,2406,317,426,324,200,58,18,575,73,142,1569
093010,7949,38,23,815,152,320,3254,168,480,434,213,38,23,876,76,107,1928
093011,8878,30,15,496,120,285,3695,165,526,1097,210,195,105,2043,961,105,1652
093012,4212,68,0,476,68,204,1630,181,181,204,0,68,68,294,45,45,883
094013,3853,17,8,375,42,100,1359,75,267,192,242,117,75,450,42,67,909
094014,6376,17,9,641,147,173,2971,165,442,736,43,69,43,823,139,182,1490
094015,9330,42,28,1390,306,542,2322,56,348,654,28,42,0,1488,292,306,2642
094016,3808,15,15,251,103,133,1151,59,133,162,74,118,103,664,133,162,723
095017,6288,58,31,681,168,136,2796,199,309,906,79,94,16,890,251,79,1178
095018,5737,0,0,421,53,158,2442,147,411,726,147,21,21,832,211,137,779
095019,14676,140,96,1711,506,393,6338,175,594,1231,96,61,17,1362,306,524,3117
095020,4921,23,23,604,183,229,1972,115,397,443,275,92,38,665,145,107,1345
099900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
101001,8668,116,70,1667,289,426,2262,223,289,219,70,112,37,1253,323,219,2804
101002,9556,108,79,1443,346,393,3510,298,673,135,46,101,35,1027,135,269,2590
101003,9446,85,49,1014,220,305,3880,393,851,259,116,28,16,810,52,181,2100
102004,11084,119,69,1453,243,461,4358,165,461,254,80,138,63,1412,168,303,3561
102005,7786,130,87,1171,236,390,2594,183,376,362,48,145,43,892,145,198,2579
102006,7076,60,36,1052,177,322,2196,113,214,210,28,85,28,1060,318,177,1841
103007,7816,61,32,717,130,260,3594,151,519,534,274,58,22,645,90,115,1392
104008,6353,36,15,578,108,191,2615,119,407,500,206,72,36,691,83,93,1129
104009,4361,7,7,291,58,133,1579,123,291,267,291,31,14,646,191,99,663
109900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
111001,5547,20,0,444,101,101,2057,20,242,202,282,101,0,645,121,121,766
111002,6710,37,20,1173,211,357,1825,177,255,180,58,95,37,853,82,228,2148
111003,7520,73,55,1179,279,331,3031,220,529,323,81,77,18,937,62,92,2568
112004,10828,98,49,1167,238,385,5365,208,800,373,214,43,37,1045,79,147,2811
112005,7185,55,31,785,139,231,3386,259,659,437,92,28,9,699,102,111,1825
113006,7868,62,29,917,168,283,3020,174,507,389,133,71,27,1026,168,133,1997
113007,14911,211,151,1595,355,442,6584,298,788,669,102,122,67,1361,279,307,3295
113008,16868,198,69,1575,505,357,6725,337,614,901,50,99,59,1694,436,872,2872
114009,10063,95,62,1025,265,339,4916,155,309,1091,104,45,27,1221,267,143,3028
114010,9779,137,111,1262,301,497,3798,340,713,510,52,72,13,1157,314,163,2628
114011,7810,47,27,713,159,229,3377,213,512,427,194,50,23,973,136,147,1908
115012,13979,94,71,1322,331,425,7603,260,1157,2409,283,165,94,1771,638,283,3377
115013,5281,22,22,419,94,177,2539,130,386,610,264,29,14,455,79,47,1029
119900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
121001,8789,70,45,1116,258,415,3257,146,596,391,269,80,42,774,84,363,2556
121002,11514,124,77,1007,237,467,4398,142,985,314,303,40,18,1120,423,427,2374
122003,10844,96,41,1208,265,516,4641,74,866,346,188,52,15,961,232,236,2685
122004,28105,68,31,1419,465,663,5340,99,1065,266,248,56,25,799,31,1208,3004
122005,15952,246,128,1469,475,511,7374,55,329,529,329,46,18,1059,228,274,3011
124006,4035,29,12,324,86,254,1494,94,357,250,176,41,25,493,53,78,841
124007,5382,42,24,302,66,158,2565,123,448,780,260,12,3,565,75,132,828
125008,6363,36,12,564,109,255,2869,121,570,394,230,36,6,467,42,188,1286
125009,9477,101,54,1157,266,384,3627,95,419,469,295,51,10,948,235,342,2254
126010,9001,54,32,904,205,366,3068,140,366,183,366,54,22,1690,603,226,2272
126011,8443,106,61,1362,349,448,3197,159,652,201,49,110,57,709,27,186,2610
126012,6393,87,29,943,218,493,1720,65,363,138,196,73,29,675,29,167,2104
129900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
