id,offences,robbery,street_robbery_purse_snatching,bodily_harm,dangerous_and_grievous_bodily_harm,deprivation_of_liberty_coercion_threat_stalking,theft,motor_vehicle_theft,theft_from_motor_vehicle,bicycle_theft,residential_burglary,fire_offences,arson,damage_to_property,damage_to_property_by_graffiti,narcotics_offences,kieztaten
0110,28959,264,160,2385,712,813,11372,79,1220,1587,149,103,35,2377,570,1355,5859
0120,15586,113,67,1297,351,506,5097,70,559,825,141,95,28,1144,175,1076,3130
0130,11795,150,81,1325,435,465,4628,108,699,480,106,64,21,1113,304,545,2843
0140,13145,182,106,1516,469,676,4772,69,901,641,102,82,20,1189,206,759,3394
0199,2700,41,34,207,66,118,1148,18,257,104,2,10,4,145,27,88,569
0210,8988,133,68,668,260,245,3533,32,647,406,57,80,28,706,114,929,1750
0220,9963,113,70,785,260,287,4592,66,823,728,61,51,25,912,175,498,2108
0230,12539,246,175,880,359,237,4749,25,1067,751,73,80,34,913,168,2065,2271
0240,8478,89,56,714,197,248,3604,36,361,537,44,39,14,801,157,450,1717
0250,11388,99,53,1031,290,342,4328,49,378,806,74,105,28,1770,452,719,2664
0299,1473,34,28,84,31,44,768,15,167,92,1,9,4,103,15,110,241
0310,2035,18,9,204,59,85,821,4,89,106,27,22,3,209,55,35,395
0320,2475,17,6,175,38,96,1051,37,136,189,80,23,8,313,35,38,521
0330,2360,14,7,181,47,78,1012,23,95,213,84,17,7,236,46,30,389
0340,6846,60,43,527,127,259,3259,87,380,826,123,54,14,805,200,113,1521
0350,4454,26,13,464,117,239,1947,39,351,302,56,36,16,542,136,117,1204
0360,12284,134,90,1010,302,371,6149,86,713,1464,110,66,31,1419,516,426,2740
0370,5580,52,38,449,122,153,2705,52,351,663,67,21,11,735,241,146,1394
0399,946,15,14,92,27,42,475,19,112,108,2,12,2,91,12,16,189
0410,2524,12,8,272,57,149,711,30,272,63,44,30,9,227,32,327,569
0420,4339,34,18,318,74,183,1895,79,465,284,123,27,15,466,110,74,894
0430,14578,126,77,1134,271,535,6294,148,1065,1068,174,68,29,1363,313,339,3143
0440,4383,19,14,311,67,211,1875,85,460,282,149,32,13,544,118,75,1107
0450,21809,138,67,1353,365,572,8211,183,1944,1095,186,70,30,1383,319,565,3848
0499,1197,18,17,113,31,65,559,23,170,77,0,11,4,101,13,27,260
0510,10841,104,53,1238,285,570,4001,82,946,303,162,80,37,956,88,401,2945
0520,9048,55,31,928,218,456,3231,110,564,239,116,89,37,969,109,163,2165
0530,3409,33,21,296,74,160,1461,47,372,124,40,28,18,318,52,59,734
0540,878,2,0,73,16,64,306,28,38,23,19,5,3,93,8,12,203
0599,762,10,8,40,12,35,325,16,137,19,0,9,4,73,4,24,130
0610,7024,52,33,450,101,223,2907,87,404,389,121,20,11,523,85,112,1504
0620,5216,29,12,527,101,254,1796,83,362,219,100,37,13,618,79,149,1286
0630,5192,24,11,479,89,246,2175,80,364,354,124,28,11,524,71,114,1201
0640,5839,44,19,383,94,185,2163,92,369,412,217,59,22,975,401,135,1018
0699,630,5,4,50,10,36,299,10,79,57,0,5,2,81,22,17,133
0710,7612,86,50,648,155,208,3623,38,504,606,77,23,6,650,154,390,1725
0720,6448,41,18,483,123,187,2470,40,360,463,58,17,5,602,216,249,1305
0730,3366,30,17,249,48,135,1528,63,303,279,69,22,5,378,87,103,802
0740,7618,46,18,653,139,267,3072,97,633,340,55,43,16,808,190,285,1679
0750,4014,20,9,302,58,230,1780,69,414,124,63,20,13,355,45,72,1113
0760,4956,30,14,480,92,263,1937,106,339,136,73,49,13,617,81,144,1343
0799,961,17,15,71,17,52,481,21,132,83,0,4,2,87,9,21,195
0810,25804,249,127,2225,776,857,11112,145,3056,1561,228,168,70,2428,399,1842,5304
0820,6498,50,25,664,160,307,2716,112,720,199,111,49,24,614,60,152,1931
0830,3519,48,28,436,120,204,1442,36,239,99,48,33,8,474,39,53,1174
0840,3454,21,10,343,76,208,1381,114,266,115,99,27,16,388,22,50,1045
0899,1072,27,25,80,28,43,554,11,190,36,1,3,0,91,9,49,204
0910,6524,47,21,547,118,244,2988,92,514,657,120,37,13,674,115,249,1379
0920,7384,57,41,742,203,347,3139,110,401,658,74,47,19,860,238,171,1810
0930,3768,19,10,379,84,234,1541,77,246,193,86,27,13,494,115,49,883
0940,2162,8,4,233,40,94,833,18,99,177,38,15,9,275,39,65,578
0950,3860,23,9,330,63,144,1721,31,171,340,49,23,6,508,148,88,817
0999,720,11,10,40,10,39,343,12,87,61,0,7,2,102,15,21,141
1010,10341,95,66,1305,257,514,3902,179,871,282,88,66,20,1252,176,217,2936
1020,7003,93,69,980,233,401,2376,81,405,222,31,53,19,995,197,190,2132
1030,2161,21,14,160,23,113,864,32,119,119,29,24,4,241,32,28,430
1040,2435,15,12,177,40,123,955,42,166,171,89,23,8,312,57,49,416
1099,473,9,8,50,17,35,186,10,50,22,0,4,1,65,8,4,121
1110,4496,43,30,668,161,258,1375,47,313,150,33,41,13,617,71,142,1378
1120,4350,25,14,430,93,220,1813,82,422,227,59,38,17,483,59,115,1069
1130,8792,82,47,806,200,314,3485,132,630,388,61,86,33,1092,292,234,1817
1140,6866,54,34,731,163,277,3049,106,391,447,85,54,19,852,221,163,1815
1150,1792,8,5,178,27,69,748,30,81,251,24,9,5,226,68,35,388
1199,597,11,9,44,11,21,280,18,95,37,0,6,4,61,10,18,112
1210,5788,75,40,615,170,282,1956,63,549,202,57,68,22,604,89,185,1356
1220,6341,56,30,683,161,359,2366,40,414,183,68,27,13,486,87,273,1541
1240,2484,13,5,177,40,128,903,29,108,212,46,8,4,334,60,51,463
1250,5326,31,17,423,102,199,1575,38,240,176,88,39,13,466,87,125,1023
1260,3736,33,14,520,119,200,1327,29,255,105,34,29,11,405,13,72,1240
1299,573,8,7,54,14,36,244,5,63,30,0,4,1,75,6,7,139
